"movie"	"profane"	"word"	"minutes_in"	"year"
"Django Unchained"	"word"	"shit"	140.93	2012
"Django Unchained"	"word"	"n-word"	140.97	2012
"Django Unchained"	"word"	"shit"	141.22	2012
"Django Unchained"	"word"	"hell"	141.25	2012
"Django Unchained"	"word"	"n-word"	141.27	2012
"Django Unchained"	"word"	"ass"	141.52	2012
"Django Unchained"	"word"	"ass"	142.42	2012
"Django Unchained"	"word"	"n-word"	142.43	2012
"Django Unchained"	"word"	"fuck"	143.68	2012
"Django Unchained"	"word"	"fuck"	144.2	2012
"Django Unchained"	"word"	"ass"	144.58	2012
"Django Unchained"	"word"	"bitches"	144.77	2012
"Django Unchained"	"word"	"goddamn"	145.12	2012
"Django Unchained"	"word"	"fucking"	145.17	2012
"Django Unchained"	"word"	"shit"	145.22	2012
"Django Unchained"	"word"	"ass"	145.53	2012
"Django Unchained"	"word"	"fucking"	147.2	2012
"Django Unchained"	"word"	"damn"	147.23	2012
"Django Unchained"	"word"	"n-word"	147.48	2012
"Django Unchained"	"word"	"fuck"	147.62	2012
"Django Unchained"	"word"	"goddamn"	148.43	2012
"Django Unchained"	"word"	"n-word"	148.57	2012
"Django Unchained"	"word"	"fucking"	149.02	2012
"Django Unchained"	"FALSE"	NA	149.1	2012
"Django Unchained"	"FALSE"	NA	149.1	2012
"Django Unchained"	"FALSE"	NA	149.13	2012
"Django Unchained"	"word"	"goddamn"	152.23	2012
"Django Unchained"	"word"	"motherfucker"	152.35	2012
"Django Unchained"	"FALSE"	NA	152.37	2012
"Django Unchained"	"FALSE"	NA	152.38	2012
"Django Unchained"	"FALSE"	NA	152.4	2012
"Django Unchained"	"FALSE"	NA	152.4	2012
"Django Unchained"	"FALSE"	NA	152.47	2012
"Django Unchained"	"FALSE"	NA	152.47	2012
"Django Unchained"	"FALSE"	NA	152.5	2012
"Django Unchained"	"FALSE"	NA	156.77	2012
"Django Unchained"	"word"	"bitch"	157.3	2012
"Django Unchained"	"FALSE"	NA	157.37	2012
"Django Unchained"	"FALSE"	NA	157.85	2012
"Django Unchained"	"word"	"n-word"	158.62	2012
"Django Unchained"	"word"	"n-word"	158.65	2012
"Django Unchained"	"word"	"shit"	158.78	2012
"Django Unchained"	"word"	"n-word"	158.78	2012
"Django Unchained"	"word"	"motherfucker"	158.9	2012
"Django Unchained"	"word"	"damn"	158.92	2012
"Django Unchained"	"word"	"n-word"	158.98	2012
"Django Unchained"	"word"	"horseshit"	159.18	2012
"Django Unchained"	"word"	"n-word"	159.25	2012
"Django Unchained"	"word"	"bitch"	159.33	2012
"Django Unchained"	"word"	"motherfucker"	159.37	2012
"Django Unchained"	"word"	"n-word"	159.42	2012
"Django Unchained"	"word"	"ass"	159.53	2012
"Django Unchained"	"word"	"n-word"	159.58	2012
"Django Unchained"	"word"	"n-word"	159.65	2012
"Django Unchained"	"word"	"ass"	159.7	2012
"Django Unchained"	"word"	"ass"	159.77	2012
"Django Unchained"	"word"	"n-word"	159.8	2012
"Django Unchained"	"word"	"fucked"	159.83	2012
"Django Unchained"	"word"	"n-word"	159.88	2012
"Django Unchained"	"word"	"n-word"	160.2	2012
"Django Unchained"	"word"	"ass"	160.28	2012
"Django Unchained"	"FALSE"	NA	160.45	2012
"Jackie Brown"	"word"	"ass"	4.38	1997
"Jackie Brown"	"word"	"shit"	4.53	1997
"Jackie Brown"	"word"	"shit"	4.63	1997
"Jackie Brown"	"word"	"motherfucker"	4.85	1997
"Jackie Brown"	"word"	"shit"	4.95	1997
"Jackie Brown"	"word"	"shit"	5	1997
"Jackie Brown"	"word"	"motherfucker"	5.28	1997
"Jackie Brown"	"word"	"n-word"	5.37	1997
"Jackie Brown"	"word"	"n-word"	5.45	1997
"Jackie Brown"	"word"	"fucking"	5.53	1997
"Jackie Brown"	"word"	"damn"	5.6	1997
"Jackie Brown"	"word"	"n-word"	5.67	1997
"Jackie Brown"	"word"	"shit"	5.7	1997
"Jackie Brown"	"word"	"n-word"	6.02	1997
"Jackie Brown"	"word"	"motherfucker"	6.08	1997
"Jackie Brown"	"word"	"shit"	6.18	1997
"Jackie Brown"	"word"	"motherfucker"	6.37	1997
"Jackie Brown"	"word"	"ass"	6.7	1997
"Jackie Brown"	"word"	"shit"	7.45	1997
"Jackie Brown"	"word"	"shit"	8.35	1997
"Jackie Brown"	"word"	"n-word"	8.58	1997
"Jackie Brown"	"word"	"n-word"	8.62	1997
"Jackie Brown"	"word"	"n-word"	8.65	1997
"Jackie Brown"	"word"	"motherfucking"	8.82	1997
"Jackie Brown"	"word"	"motherfuckers"	9.23	1997
"Jackie Brown"	"word"	"bitch"	9.97	1997
"Jackie Brown"	"word"	"fuck"	10.08	1997
"Jackie Brown"	"word"	"fuck"	10.12	1997
"Jackie Brown"	"word"	"goddamn"	10.2	1997
"Jackie Brown"	"word"	"n-word"	10.2	1997
"Jackie Brown"	"word"	"goddamn"	10.25	1997
"Jackie Brown"	"word"	"motherfuckers"	10.5	1997
"Jackie Brown"	"word"	"shit"	10.52	1997
"Jackie Brown"	"word"	"motherfucking"	10.53	1997
"Jackie Brown"	"word"	"fuck"	10.58	1997
"Jackie Brown"	"word"	"n-word"	12.12	1997
"Jackie Brown"	"word"	"shit"	12.82	1997
"Jackie Brown"	"word"	"fuck"	12.82	1997
"Jackie Brown"	"word"	"ass"	13.1	1997
"Jackie Brown"	"word"	"fuck"	15.63	1997
"Jackie Brown"	"word"	"n-word"	15.68	1997
"Jackie Brown"	"word"	"n-word"	15.72	1997
"Jackie Brown"	"word"	"ass"	15.98	1997
"Jackie Brown"	"word"	"motherfucking"	16.03	1997
"Jackie Brown"	"word"	"n-word"	16.1	1997
"Jackie Brown"	"word"	"ass"	16.2	1997
"Jackie Brown"	"word"	"n-word"	16.23	1997
"Jackie Brown"	"word"	"goddamn"	16.25	1997
"Jackie Brown"	"word"	"shit"	16.28	1997
"Jackie Brown"	"word"	"ass"	16.3	1997
"Jackie Brown"	"word"	"ass"	16.33	1997
"Jackie Brown"	"word"	"motherfucking"	16.35	1997
"Jackie Brown"	"word"	"n-word"	16.38	1997
"Jackie Brown"	"word"	"motherfucker"	16.47	1997
"Jackie Brown"	"word"	"hell"	16.52	1997
"Jackie Brown"	"word"	"shit"	16.55	1997
"Jackie Brown"	"word"	"ass"	16.58	1997
"Jackie Brown"	"word"	"shit"	16.65	1997
"Jackie Brown"	"word"	"n-word"	16.77	1997
"Jackie Brown"	"word"	"fucking"	16.87	1997
"Jackie Brown"	"word"	"n-word"	17.12	1997
"Jackie Brown"	"word"	"ass"	17.22	1997
"Jackie Brown"	"word"	"n-word"	17.25	1997
"Jackie Brown"	"word"	"fuck"	17.3	1997
"Jackie Brown"	"word"	"shit"	17.4	1997
"Jackie Brown"	"word"	"fucking"	17.42	1997
"Jackie Brown"	"word"	"ass"	17.48	1997
"Jackie Brown"	"word"	"fucking"	17.52	1997
"Jackie Brown"	"word"	"n-word"	17.82	1997
"Jackie Brown"	"word"	"n-word"	17.82	1997
"Jackie Brown"	"word"	"n-word"	17.85	1997
"Jackie Brown"	"word"	"n-word"	17.9	1997
"Jackie Brown"	"word"	"n-word"	17.95	1997
"Jackie Brown"	"word"	"ass"	18.23	1997
"Jackie Brown"	"word"	"shit"	18.38	1997
"Jackie Brown"	"word"	"n-word"	18.8	1997
"Jackie Brown"	"word"	"shit"	19.07	1997
"Jackie Brown"	"word"	"motherfucker"	19.35	1997
"Jackie Brown"	"word"	"motherfucker"	19.45	1997
"Jackie Brown"	"word"	"fuck"	19.47	1997
"Jackie Brown"	"word"	"shit"	19.47	1997
"Jackie Brown"	"word"	"fucking"	19.58	1997
"Jackie Brown"	"word"	"ass"	19.62	1997
"Jackie Brown"	"word"	"goddamn"	19.72	1997
"Jackie Brown"	"word"	"goddamn"	19.83	1997
"Jackie Brown"	"word"	"goddamn"	19.93	1997
"Jackie Brown"	"word"	"ass"	19.95	1997
"Jackie Brown"	"word"	"n-word"	20.05	1997
"Jackie Brown"	"word"	"motherfucker"	20.12	1997
"Jackie Brown"	"word"	"ass"	20.17	1997
"Jackie Brown"	"word"	"goddamn"	20.22	1997
"Jackie Brown"	"word"	"ass"	20.28	1997
"Jackie Brown"	"word"	"ass"	20.35	1997
"Jackie Brown"	"word"	"n-word"	20.38	1997
"Jackie Brown"	"word"	"fucking"	20.52	1997
"Jackie Brown"	"word"	"n-word"	20.57	1997
"Jackie Brown"	"word"	"shit"	20.58	1997
"Jackie Brown"	"word"	"fucking"	20.65	1997
"Jackie Brown"	"word"	"motherfucker"	21.05	1997
"Jackie Brown"	"word"	"motherfucker"	21.12	1997
"Jackie Brown"	"word"	"goddamn"	21.13	1997
"Jackie Brown"	"word"	"motherfucker"	21.18	1997
"Jackie Brown"	"word"	"hell"	21.22	1997
"Jackie Brown"	"FALSE"	NA	23.08	1997
"Jackie Brown"	"word"	"n-word"	23.07	1997
"Jackie Brown"	"word"	"shit"	25.53	1997
"Jackie Brown"	"word"	"goddamn"	26.13	1997
"Jackie Brown"	"word"	"motherfucking"	26.37	1997
"Jackie Brown"	"word"	"ass"	26.38	1997
"Jackie Brown"	"word"	"n-word"	27.07	1997
"Jackie Brown"	"word"	"fuck"	27.08	1997
"Jackie Brown"	"word"	"n-word"	27.2	1997
"Jackie Brown"	"word"	"n-word"	27.22	1997
"Jackie Brown"	"word"	"n-word"	27.48	1997
"Jackie Brown"	"word"	"shitty"	28.67	1997
"Jackie Brown"	"word"	"fucking"	28.72	1997
"Jackie Brown"	"word"	"goddamn"	29.05	1997
"Jackie Brown"	"word"	"fucking"	29.72	1997
"Jackie Brown"	"word"	"fucks"	30.63	1997
"Jackie Brown"	"word"	"shit"	30.63	1997
"Jackie Brown"	"word"	"shittiest"	30.77	1997
"Jackie Brown"	"word"	"fucking"	30.78	1997
"Jackie Brown"	"word"	"shit"	30.8	1997
"Jackie Brown"	"word"	"fuck"	31.97	1997
"Jackie Brown"	"word"	"shit"	32.13	1997
"Jackie Brown"	"word"	"shitty"	32.4	1997
"Jackie Brown"	"word"	"goddamn"	32.65	1997
"Jackie Brown"	"word"	"shit"	33.47	1997
"Jackie Brown"	"word"	"shit"	33.67	1997
"Jackie Brown"	"word"	"fucking"	36.4	1997
"Jackie Brown"	"word"	"shit"	36.42	1997
"Jackie Brown"	"word"	"shit"	36.52	1997
"Jackie Brown"	"word"	"shit"	36.97	1997
"Jackie Brown"	"word"	"shit"	37	1997
"Jackie Brown"	"word"	"hell"	37.13	1997
"Jackie Brown"	"word"	"motherfucking"	37.15	1997
"Jackie Brown"	"word"	"ass"	37.28	1997
"Jackie Brown"	"word"	"shit"	37.33	1997
"Jackie Brown"	"word"	"ass"	37.37	1997
"Jackie Brown"	"word"	"shit"	37.88	1997
"Jackie Brown"	"word"	"shit"	38.58	1997
"Jackie Brown"	"word"	"fuck"	38.95	1997
"Jackie Brown"	"word"	"fucking"	38.98	1997
"Jackie Brown"	"word"	"shit"	39.3	1997
"Jackie Brown"	"word"	"shit"	39.35	1997
"Jackie Brown"	"word"	"bitch"	44.32	1997
"Jackie Brown"	"word"	"ass"	45.38	1997
"Jackie Brown"	"word"	"hell"	48.1	1997
"Jackie Brown"	"word"	"ass"	48.1	1997
"Jackie Brown"	"word"	"ass"	48.17	1997
"Jackie Brown"	"word"	"shit"	48.35	1997
"Jackie Brown"	"word"	"damn"	48.52	1997
"Jackie Brown"	"word"	"shit"	48.53	1997
"Jackie Brown"	"word"	"shitload"	48.6	1997
"Jackie Brown"	"word"	"shitload"	50.45	1997
"Jackie Brown"	"word"	"dick"	50.88	1997
"Jackie Brown"	"word"	"n-word"	50.97	1997
"Jackie Brown"	"word"	"hell"	51.03	1997
"Jackie Brown"	"word"	"fuck"	51.05	1997
"Jackie Brown"	"word"	"fuck"	51.1	1997
"Jackie Brown"	"word"	"ass"	51.22	1997
"Jackie Brown"	"word"	"motherfuckers"	51.32	1997
"Jackie Brown"	"word"	"fuck"	51.4	1997
"Jackie Brown"	"word"	"damn"	51.42	1997
"Jackie Brown"	"word"	"ass"	51.45	1997
"Jackie Brown"	"word"	"fucking"	51.5	1997
"Jackie Brown"	"word"	"ass"	51.62	1997
"Jackie Brown"	"word"	"fuck"	51.65	1997
"Jackie Brown"	"word"	"motherfucking"	51.8	1997
"Jackie Brown"	"word"	"motherfucking"	51.97	1997
"Jackie Brown"	"word"	"motherfucking"	53.17	1997
"Jackie Brown"	"word"	"ass"	57.42	1997
"Jackie Brown"	"word"	"fuck"	57.93	1997
"Jackie Brown"	"word"	"ass"	59.12	1997
"Jackie Brown"	"word"	"shit"	60.2	1997
"Jackie Brown"	"word"	"shit"	61.53	1997
"Jackie Brown"	"word"	"ass"	61.93	1997
"Jackie Brown"	"word"	"goddamn"	62.97	1997
"Jackie Brown"	"word"	"shit"	63.07	1997
"Jackie Brown"	"word"	"shit"	63.07	1997
"Jackie Brown"	"word"	"shit"	66.05	1997
"Jackie Brown"	"word"	"fucking"	67.82	1997
"Jackie Brown"	"word"	"fuck"	67.95	1997
"Jackie Brown"	"word"	"damn"	69.7	1997
"Jackie Brown"	"word"	"n-word"	70.02	1997
"Jackie Brown"	"word"	"motherfuckers"	70.03	1997
"Jackie Brown"	"word"	"ass"	70.05	1997
"Jackie Brown"	"word"	"bullshit"	70.1	1997
"Jackie Brown"	"word"	"motherfucker"	70.12	1997
"Jackie Brown"	"word"	"damn"	70.15	1997
"Jackie Brown"	"word"	"fuck"	70.3	1997
"Jackie Brown"	"word"	"goddamn"	70.45	1997
"Jackie Brown"	"word"	"fuck"	70.8	1997
"Jackie Brown"	"word"	"fuck"	70.9	1997
"Jackie Brown"	"word"	"ass"	70.93	1997
"Jackie Brown"	"word"	"shit"	71.2	1997
"Jackie Brown"	"word"	"fuck"	71.23	1997
"Jackie Brown"	"word"	"damn"	71.67	1997
"Jackie Brown"	"word"	"fucking"	72.6	1997
"Jackie Brown"	"word"	"fuck"	73.2	1997
"Jackie Brown"	"word"	"shit"	73.27	1997
"Jackie Brown"	"word"	"fuck"	73.85	1997
"Jackie Brown"	"word"	"shit"	75.37	1997
"Jackie Brown"	"word"	"pussy"	75.38	1997
"Jackie Brown"	"word"	"shit"	75.6	1997
"Jackie Brown"	"word"	"bitch"	75.63	1997
"Jackie Brown"	"word"	"fucking"	75.63	1997
"Jackie Brown"	"word"	"fuck"	75.7	1997
"Jackie Brown"	"word"	"n-word"	75.7	1997
"Jackie Brown"	"word"	"damn"	75.73	1997
"Jackie Brown"	"word"	"fuck"	75.77	1997
"Jackie Brown"	"word"	"fucked"	75.87	1997
"Jackie Brown"	"word"	"shit"	76.18	1997
"Jackie Brown"	"word"	"bitches"	76.32	1997
"Jackie Brown"	"word"	"ass"	76.72	1997
"Jackie Brown"	"word"	"ass"	76.92	1997
"Jackie Brown"	"word"	"bitch"	77.05	1997
"Jackie Brown"	"word"	"fuck"	77.35	1997
"Jackie Brown"	"word"	"bitch"	77.47	1997
"Jackie Brown"	"word"	"ass"	79.37	1997
"Jackie Brown"	"word"	"shit"	80.33	1997
"Jackie Brown"	"word"	"fuck"	81	1997
"Jackie Brown"	"word"	"shit"	81.02	1997
"Jackie Brown"	"word"	"shit"	83.92	1997
"Jackie Brown"	"word"	"shit"	88.68	1997
"Jackie Brown"	"word"	"shit"	88.83	1997
"Jackie Brown"	"word"	"hell"	92.38	1997
"Jackie Brown"	"word"	"hell"	92.38	1997
"Jackie Brown"	"word"	"hell"	92.43	1997
"Jackie Brown"	"word"	"shit"	92.52	1997
"Jackie Brown"	"word"	"shit"	92.55	1997
"Jackie Brown"	"word"	"goddamn"	92.57	1997
"Jackie Brown"	"word"	"fuck"	92.58	1997
"Jackie Brown"	"word"	"ass"	92.62	1997
"Jackie Brown"	"word"	"fucking"	92.63	1997
"Jackie Brown"	"word"	"fuck"	92.65	1997
"Jackie Brown"	"word"	"ass"	92.7	1997
"Jackie Brown"	"word"	"shit"	92.82	1997
"Jackie Brown"	"word"	"ass"	92.97	1997
"Jackie Brown"	"word"	"damn"	93.03	1997
"Jackie Brown"	"word"	"shit"	94.13	1997
"Jackie Brown"	"word"	"ass"	94.27	1997
"Jackie Brown"	"word"	"ass"	94.77	1997
"Jackie Brown"	"word"	"damn"	94.98	1997
"Jackie Brown"	"word"	"shit"	95.07	1997
"Jackie Brown"	"word"	"motherfucker"	95.08	1997
"Jackie Brown"	"word"	"motherfucker"	95.13	1997
"Jackie Brown"	"word"	"shit"	96.7	1997
"Jackie Brown"	"word"	"fucking"	96.9	1997
"Jackie Brown"	"word"	"hell"	97.37	1997
"Jackie Brown"	"word"	"bitch"	98.02	1997
"Jackie Brown"	"word"	"ass"	98.07	1997
"Jackie Brown"	"word"	"shit"	98.15	1997
"Jackie Brown"	"word"	"motherfucking"	98.17	1997
"Jackie Brown"	"word"	"goddamn"	98.23	1997
"Jackie Brown"	"word"	"goddamn"	98.45	1997
"Jackie Brown"	"word"	"bitch"	98.45	1997
"Jackie Brown"	"word"	"fucking"	98.47	1997
"Jackie Brown"	"word"	"ass"	101.37	1997
"Jackie Brown"	"word"	"fuck"	101.92	1997
"Jackie Brown"	"word"	"motherfucking"	101.98	1997
"Jackie Brown"	"word"	"bitch"	102.07	1997
"Jackie Brown"	"word"	"fucking"	102.08	1997
"Jackie Brown"	"word"	"ass"	102.08	1997
"Jackie Brown"	"word"	"goddamn"	102.1	1997
"Jackie Brown"	"word"	"ass"	102.32	1997
"Jackie Brown"	"word"	"fuck"	102.33	1997
"Jackie Brown"	"word"	"ass"	105.27	1997
"Jackie Brown"	"word"	"fuck"	106.32	1997
"Jackie Brown"	"word"	"goddamn"	109.7	1997
"Jackie Brown"	"word"	"fuck"	109.77	1997
"Jackie Brown"	"word"	"fucking"	109.82	1997
"Jackie Brown"	"word"	"shit"	109.97	1997
"Jackie Brown"	"word"	"bitch"	110.13	1997
"Jackie Brown"	"word"	"fucking"	110.15	1997
"Jackie Brown"	"word"	"fucking"	110.52	1997
"Jackie Brown"	"word"	"fuck"	111.27	1997
"Jackie Brown"	"word"	"fuck"	111.83	1997
"Jackie Brown"	"word"	"goddamn"	111.85	1997
"Jackie Brown"	"word"	"fucking"	111.9	1997
"Jackie Brown"	"word"	"fuck"	111.97	1997
"Jackie Brown"	"word"	"fucking"	111.98	1997
"Jackie Brown"	"word"	"fuck"	112.07	1997
"Jackie Brown"	"word"	"fuck"	112.35	1997
"Jackie Brown"	"word"	"fucking"	113.18	1997
"Jackie Brown"	"FALSE"	NA	113.28	1997
"Jackie Brown"	"word"	"bitch"	114.98	1997
"Jackie Brown"	"word"	"fucking"	115	1997
"Jackie Brown"	"word"	"fuck"	116.07	1997
"Jackie Brown"	"word"	"fucking"	120.22	1997
"Jackie Brown"	"word"	"fucking"	120.35	1997
"Jackie Brown"	"word"	"fucking"	120.85	1997
"Jackie Brown"	"word"	"bitch"	121.1	1997
"Jackie Brown"	"word"	"fucking"	121.87	1997
"Jackie Brown"	"word"	"fucking"	121.92	1997
"Jackie Brown"	"word"	"ass"	122.08	1997
"Jackie Brown"	"word"	"fuck"	122.12	1997
"Jackie Brown"	"word"	"fuck"	122.15	1997
"Jackie Brown"	"word"	"fuck"	122.17	1997
"Jackie Brown"	"word"	"fucking"	121.2	1997
"Jackie Brown"	"word"	"shit"	122.28	1997
"Jackie Brown"	"word"	"bitch"	123.32	1997
"Jackie Brown"	"word"	"shit"	123.63	1997
"Jackie Brown"	"word"	"motherfucker"	124.57	1997
"Jackie Brown"	"word"	"hell"	124.65	1997
"Jackie Brown"	"word"	"ass"	124.68	1997
"Jackie Brown"	"word"	"motherfuckers"	124.75	1997
"Jackie Brown"	"word"	"fucking"	124.83	1997
"Jackie Brown"	"word"	"fucking"	124.85	1997
"Jackie Brown"	"word"	"fucking"	124.88	1997
"Jackie Brown"	"word"	"fucking"	124.9	1997
"Jackie Brown"	"word"	"goddamn"	124.97	1997
"Jackie Brown"	"word"	"motherfucker"	125.07	1997
"Jackie Brown"	"word"	"ass"	125.1	1997
"Jackie Brown"	"word"	"shit"	125.12	1997
"Jackie Brown"	"word"	"fucking"	125.15	1997
"Jackie Brown"	"word"	"fuck"	125.33	1997
"Jackie Brown"	"word"	"ass"	125.37	1997
"Jackie Brown"	"FALSE"	NA	125.43	1997
"Jackie Brown"	"word"	"shit"	126.42	1997
"Jackie Brown"	"word"	"fucking"	126.62	1997
"Jackie Brown"	"word"	"fucking"	127.07	1997
"Jackie Brown"	"word"	"fucking"	127.42	1997
"Jackie Brown"	"word"	"fucking"	128.38	1997
"Jackie Brown"	"word"	"motherfucking"	128.42	1997
"Jackie Brown"	"word"	"motherfucker"	128.47	1997
"Jackie Brown"	"word"	"fuck"	129.17	1997
"Jackie Brown"	"word"	"fucking"	129.57	1997
"Jackie Brown"	"word"	"goddamn"	130.9	1997
"Jackie Brown"	"word"	"motherfucking"	130.92	1997
"Jackie Brown"	"word"	"motherfucking"	131	1997
"Jackie Brown"	"word"	"motherfucker"	131.08	1997
"Jackie Brown"	"word"	"motherfucker"	131.18	1997
"Jackie Brown"	"word"	"shit"	131.22	1997
"Jackie Brown"	"word"	"n-word"	131.25	1997
"Jackie Brown"	"word"	"motherfucker"	131.28	1997
"Jackie Brown"	"word"	"goddamn"	131.35	1997
"Jackie Brown"	"word"	"motherfucker"	131.38	1997
"Jackie Brown"	"word"	"shit"	131.4	1997
"Jackie Brown"	"word"	"goddamn"	131.45	1997
"Jackie Brown"	"word"	"shit"	131.57	1997
"Jackie Brown"	"word"	"n-word"	131.8	1997
"Jackie Brown"	"word"	"motherfucking"	132.78	1997
"Jackie Brown"	"word"	"ass"	133.05	1997
"Jackie Brown"	"word"	"motherfucking"	133.13	1997
"Jackie Brown"	"word"	"fuck"	134	1997
"Jackie Brown"	"word"	"goddamn"	134.02	1997
"Jackie Brown"	"word"	"fucking"	134.07	1997
"Jackie Brown"	"word"	"ass"	134.18	1997
"Jackie Brown"	"word"	"motherfucker"	134.33	1997
"Jackie Brown"	"word"	"motherfucker"	134.5	1997
"Jackie Brown"	"word"	"n-word"	134.78	1997
"Jackie Brown"	"word"	"shit"	135	1997
"Jackie Brown"	"word"	"ass"	135.67	1997
"Jackie Brown"	"word"	"dumbass"	135.72	1997
"Jackie Brown"	"word"	"bullshit"	136.72	1997
"Jackie Brown"	"word"	"fucking"	136.9	1997
"Jackie Brown"	"word"	"ass"	137.13	1997
"Jackie Brown"	"word"	"n-word"	137.13	1997
"Jackie Brown"	"word"	"goddamn"	138.2	1997
"Jackie Brown"	"word"	"bullshit"	141.03	1997
"Jackie Brown"	"word"	"bitch"	141.2	1997
"Jackie Brown"	"word"	"goddamn"	141.23	1997
"Jackie Brown"	"word"	"motherfucker"	141.35	1997
"Jackie Brown"	"word"	"n-word"	141.5	1997
"Jackie Brown"	"word"	"motherfucker"	141.55	1997
"Jackie Brown"	"word"	"motherfucker"	141.8	1997
"Jackie Brown"	"word"	"motherfucker"	141.93	1997
"Jackie Brown"	"word"	"ass"	142.43	1997
"Jackie Brown"	"word"	"fucking"	142.47	1997
"Jackie Brown"	"word"	"goddamn"	142.97	1997
"Jackie Brown"	"FALSE"	NA	143.13	1997
